datetime,date,hour,weekday,weekday_name,is_weekend,month,store,store_type,product,category,unit_price,quantity,total_price,customer_id,temperature,is_loyalty
2024-01-25 17:00:00,2024-01-25,17,3,Thursday,0,1,Downtown,Standalone,Cappuccino,Hot,4.5,3.0,13.5,4982,14.5,0
2024-01-25 17:00:00,2024-01-25,17,3,Thursday,0,1,Uptown,Mall,Hot Chocolate,Hot,3.5,3.0,10.5,3978,22.4,0
2024-01-25 18:00:00,2024-01-25,18,3,Thursday,0,1,Uptown,Standalone,Espresso,Hot,3.0,3.0,9.0,3021,1.2,0
2024-01-25 18:00:00,2024-01-25,18,3,Thursday,0,1,Midtown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,2521,34.8,0
2024-01-25 18:00:00,2024-01-25,18,3,Thursday,0,1,Midtown,Mall,Latte,Hot,4.0,3.0,12.0,4455,32.7,1
2024-01-25 19:00:00,2024-01-25,19,3,Thursday,0,1,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,4177,4.2,0
2024-01-25 20:00:00,2024-01-25,20,3,Thursday,0,1,Suburb-East,Standalone,Cappuccino,Hot,4.5,1.0,4.5,1787,11.3,1
2024-01-25 20:00:00,2024-01-25,20,3,Thursday,0,1,Suburb-East,Drive-Thru,Espresso,Hot,3.0,3.0,9.0,1499,3.6,1
2024-01-26 06:00:00,2024-01-26,6,4,Friday,0,1,Uptown,Mall,Tea,Hot,2.5,1.0,2.5,4158,0.7,1
2024-01-26 06:00:00,2024-01-26,6,4,Friday,0,1,Downtown,Mall,Cold Brew,Cold,4.0,1.0,4.0,2887,9.6,1
2024-01-26 06:00:00,2024-01-26,6,4,Friday,0,1,Suburb-West,Standalone,Cold Brew,Cold,4.0,2.0,8.0,2936,-2.1,0
2024-01-26 06:00:00,2024-01-26,6,4,Friday,0,1,Midtown,Drive-Thru,Cappuccino,Hot,4.5,3.0,13.5,3577,4.7,1
2024-01-26 06:00:00,2024-01-26,6,4,Friday,0,1,Suburb-West,Standalone,Latte,Hot,4.0,2.0,8.0,2037,23.9,0
2024-01-26 06:00:00,2024-01-26,6,4,Friday,0,1,Uptown,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,4635,4.0,0
2024-01-26 06:00:00,2024-01-26,6,4,Friday,0,1,Uptown,Standalone,Latte,Hot,4.0,3.0,12.0,1966,-1.1,0
2024-01-26 07:00:00,2024-01-26,7,4,Friday,0,1,Downtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,4253,-10.8,0
2024-01-26 07:00:00,2024-01-26,7,4,Friday,0,1,Suburb-East,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,1036,27.2,1
2024-01-26 07:00:00,2024-01-26,7,4,Friday,0,1,Suburb-East,Mall,Cappuccino,Hot,4.5,3.0,13.5,2521,-5.5,1
2024-01-26 07:00:00,2024-01-26,7,4,Friday,0,1,Uptown,Standalone,Hot Chocolate,Hot,3.5,3.0,10.5,1374,7.0,0
2024-01-26 08:00:00,2024-01-26,8,4,Friday,0,1,Downtown,Drive-Thru,Espresso,Hot,3.0,3.0,9.0,2456,5.5,0
2024-01-26 08:00:00,2024-01-26,8,4,Friday,0,1,Suburb-West,Standalone,Latte,Hot,4.0,3.0,12.0,1515,22.6,0
2024-01-26 08:00:00,2024-01-26,8,4,Friday,0,1,Suburb-West,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,4299,13.3,1
2024-01-26 08:00:00,2024-01-26,8,4,Friday,0,1,Uptown,Drive-Thru,Espresso,Hot,3.0,2.0,6.0,3823,5.5,0
2024-01-26 08:00:00,2024-01-26,8,4,Friday,0,1,Uptown,Drive-Thru,Iced Latte,Cold,4.5,1.0,4.5,4680,12.0,0
2024-01-26 09:00:00,2024-01-26,9,4,Friday,0,1,Suburb-East,Mall,Iced Latte,Cold,4.5,1.0,4.5,3223,12.1,0
2024-01-26 09:00:00,2024-01-26,9,4,Friday,0,1,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,1.0,4.5,3226,3.0,0
2024-01-26 09:00:00,2024-01-26,9,4,Friday,0,1,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,1.0,4.5,4553,-2.0,1
2024-01-26 09:00:00,2024-01-26,9,4,Friday,0,1,Uptown,Standalone,Latte,Hot,4.0,1.0,4.0,3175,10.9,0
2024-01-26 10:00:00,2024-01-26,10,4,Friday,0,1,Midtown,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,2859,12.5,0
2024-01-26 10:00:00,2024-01-26,10,4,Friday,0,1,Suburb-West,Mall,Tea,Hot,2.5,2.0,5.0,4005,1.1,0
2024-01-26 10:00:00,2024-01-26,10,4,Friday,0,1,Suburb-West,Standalone,Frappuccino,Cold,5.0,3.0,15.0,4178,19.6,0
2024-01-26 10:00:00,2024-01-26,10,4,Friday,0,1,Downtown,Standalone,Tea,Hot,2.5,2.0,5.0,1777,29.4,0
2024-01-26 11:00:00,2024-01-26,11,4,Friday,0,1,Suburb-West,Standalone,Cappuccino,Hot,4.5,2.0,9.0,3511,5.2,0
2024-01-26 11:00:00,2024-01-26,11,4,Friday,0,1,Midtown,Mall,Latte,Hot,4.0,3.0,12.0,1394,10.2,0
2024-01-26 11:00:00,2024-01-26,11,4,Friday,0,1,Downtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,1731,12.3,1
2024-01-26 11:00:00,2024-01-26,11,4,Friday,0,1,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,1784,13.2,0
2024-01-26 12:00:00,2024-01-26,12,4,Friday,0,1,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,3153,-1.5,0
2024-01-26 12:00:00,2024-01-26,12,4,Friday,0,1,Midtown,Drive-Thru,Espresso,Hot,3.0,2.0,6.0,2500,-3.1,0
2024-01-26 12:00:00,2024-01-26,12,4,Friday,0,1,Downtown,Drive-Thru,Espresso,Hot,3.0,3.0,9.0,4810,18.5,1
2024-01-26 13:00:00,2024-01-26,13,4,Friday,0,1,Suburb-East,Mall,Latte,Hot,4.0,3.0,12.0,2917,21.1,1
2024-01-26 13:00:00,2024-01-26,13,4,Friday,0,1,Midtown,Drive-Thru,Tea,Hot,2.5,2.0,5.0,4367,8.9,0
2024-01-26 13:00:00,2024-01-26,13,4,Friday,0,1,Downtown,Mall,Iced Latte,Cold,4.5,3.0,13.5,3166,19.3,0
2024-01-26 14:00:00,2024-01-26,14,4,Friday,0,1,Midtown,Drive-Thru,Latte,Hot,4.0,1.0,4.0,4869,7.6,0
2024-01-26 14:00:00,2024-01-26,14,4,Friday,0,1,Downtown,Standalone,Latte,Hot,4.0,2.0,8.0,3970,4.7,0
2024-01-26 14:00:00,2024-01-26,14,4,Friday,0,1,Uptown,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,3155,-0.6,0
2024-01-26 14:00:00,2024-01-26,14,4,Friday,0,1,Uptown,Drive-Thru,Tea,Hot,2.5,1.0,2.5,4056,5.8,0
2024-01-26 15:00:00,2024-01-26,15,4,Friday,0,1,Suburb-West,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,3762,14.1,0
2024-01-26 15:00:00,2024-01-26,15,4,Friday,0,1,Suburb-East,Drive-Thru,Latte,Hot,4.0,2.0,8.0,1683,14.2,1
2024-01-26 16:00:00,2024-01-26,16,4,Friday,0,1,Suburb-East,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,3693,3.6,0
2024-01-26 16:00:00,2024-01-26,16,4,Friday,0,1,Suburb-East,Standalone,Frappuccino,Cold,5.0,3.0,15.0,4696,15.4,0
2024-01-26 16:00:00,2024-01-26,16,4,Friday,0,1,Midtown,Drive-Thru,Tea,Hot,2.5,3.0,7.5,4130,12.0,0
2024-01-26 16:00:00,2024-01-26,16,4,Friday,0,1,Midtown,Standalone,Cold Brew,Cold,4.0,2.0,8.0,3306,29.0,0
2024-01-26 17:00:00,2024-01-26,17,4,Friday,0,1,Suburb-West,Standalone,Iced Latte,Cold,4.5,3.0,13.5,2474,12.2,1
2024-01-26 17:00:00,2024-01-26,17,4,Friday,0,1,Suburb-East,Standalone,Espresso,Hot,3.0,1.0,3.0,3974,7.6,0
2024-01-26 17:00:00,2024-01-26,17,4,Friday,0,1,Suburb-West,Standalone,Espresso,Hot,3.0,1.0,3.0,3120,11.7,0
2024-01-26 18:00:00,2024-01-26,18,4,Friday,0,1,Downtown,Standalone,Iced Latte,Cold,4.5,1.0,4.5,1908,11.9,0
2024-01-26 18:00:00,2024-01-26,18,4,Friday,0,1,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3.0,13.5,4764,12.7,0
2024-01-26 18:00:00,2024-01-26,18,4,Friday,0,1,Suburb-West,Standalone,Cappuccino,Hot,4.5,2.0,9.0,1386,6.4,0
2024-01-26 19:00:00,2024-01-26,19,4,Friday,0,1,Uptown,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,2085,14.8,0
2024-01-26 19:00:00,2024-01-26,19,4,Friday,0,1,Uptown,Mall,Cold Brew,Cold,4.0,1.0,4.0,2049,4.3,1
2024-01-26 19:00:00,2024-01-26,19,4,Friday,0,1,Suburb-West,Drive-Thru,Tea,Hot,2.5,3.0,7.5,3330,5.8,1
2024-01-26 19:00:00,2024-01-26,19,4,Friday,0,1,Downtown,Standalone,Frappuccino,Cold,5.0,1.0,5.0,4247,5.9,0
2024-01-26 19:00:00,2024-01-26,19,4,Friday,0,1,Suburb-West,Mall,Latte,Hot,4.0,1.0,4.0,3438,28.9,0
2024-01-26 20:00:00,2024-01-26,20,4,Friday,0,1,Suburb-West,Standalone,Tea,Hot,2.5,1.0,2.5,1321,7.5,1
2024-01-26 20:00:00,2024-01-26,20,4,Friday,0,1,Midtown,Mall,Tea,Hot,2.5,3.0,7.5,2706,11.5,1
2024-01-26 20:00:00,2024-01-26,20,4,Friday,0,1,Uptown,Standalone,Espresso,Hot,3.0,1.0,3.0,3596,5.1,1
2024-01-27 06:00:00,2024-01-27,6,5,Saturday,1,1,Downtown,Drive-Thru,Iced Latte,Cold,4.5,1.0,4.5,3147,14.2,0
2024-01-27 07:00:00,2024-01-27,7,5,Saturday,1,1,Suburb-West,Mall,Cappuccino,Hot,4.5,2.0,9.0,2338,11.3,0
2024-01-27 08:00:00,2024-01-27,8,5,Saturday,1,1,Uptown,Standalone,Espresso,Hot,3.0,3.0,9.0,3759,18.4,1
2024-01-27 09:00:00,2024-01-27,9,5,Saturday,1,1,Suburb-East,Standalone,Latte,Hot,4.0,3.0,12.0,1909,8.6,0
2024-01-27 09:00:00,2024-01-27,9,5,Saturday,1,1,Uptown,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,2376,2.4,0
2024-01-27 09:00:00,2024-01-27,9,5,Saturday,1,1,Downtown,Drive-Thru,Tea,Hot,2.5,2.0,5.0,2075,8.2,0
2024-01-27 10:00:00,2024-01-27,10,5,Saturday,1,1,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1.0,4.5,4121,14.1,0
2024-01-27 10:00:00,2024-01-27,10,5,Saturday,1,1,Uptown,Mall,Hot Chocolate,Hot,3.5,2.0,7.0,2619,5.6,0
2024-01-27 10:00:00,2024-01-27,10,5,Saturday,1,1,Suburb-West,Standalone,Cold Brew,Cold,4.0,3.0,12.0,1992,15.5,0
2024-01-27 11:00:00,2024-01-27,11,5,Saturday,1,1,Midtown,Standalone,Latte,Hot,4.0,3.0,12.0,1460,7.8,0
2024-01-27 11:00:00,2024-01-27,11,5,Saturday,1,1,Midtown,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,1780,3.7,0
2024-01-27 12:00:00,2024-01-27,12,5,Saturday,1,1,Downtown,Drive-Thru,Iced Latte,Cold,4.5,1.0,4.5,1693,26.0,1
2024-01-27 12:00:00,2024-01-27,12,5,Saturday,1,1,Suburb-East,Mall,Cappuccino,Hot,4.5,2.0,9.0,2804,6.4,0
2024-01-27 12:00:00,2024-01-27,12,5,Saturday,1,1,Uptown,Mall,Frappuccino,Cold,5.0,2.0,10.0,1638,-7.6,1
2024-01-27 12:00:00,2024-01-27,12,5,Saturday,1,1,Downtown,Mall,Espresso,Hot,3.0,3.0,9.0,1995,13.0,1
2024-01-27 12:00:00,2024-01-27,12,5,Saturday,1,1,Midtown,Mall,Espresso,Hot,3.0,3.0,9.0,2406,14.7,0
2024-01-27 14:00:00,2024-01-27,14,5,Saturday,1,1,Midtown,Mall,Hot Chocolate,Hot,3.5,1.0,3.5,2929,-7.5,0
2024-01-27 14:00:00,2024-01-27,14,5,Saturday,1,1,Suburb-West,Standalone,Cold Brew,Cold,4.0,2.0,8.0,1834,-5.1,0
2024-01-27 15:00:00,2024-01-27,15,5,Saturday,1,1,Suburb-West,Mall,Hot Chocolate,Hot,3.5,1.0,3.5,3551,13.2,1
2024-01-27 15:00:00,2024-01-27,15,5,Saturday,1,1,Downtown,Drive-Thru,Tea,Hot,2.5,3.0,7.5,3387,7.3,1
2024-01-27 15:00:00,2024-01-27,15,5,Saturday,1,1,Downtown,Mall,Iced Latte,Cold,4.5,2.0,9.0,1697,4.0,0
2024-01-27 15:00:00,2024-01-27,15,5,Saturday,1,1,Suburb-West,Mall,Iced Latte,Cold,4.5,1.0,4.5,1217,5.1,0
2024-01-27 15:00:00,2024-01-27,15,5,Saturday,1,1,Downtown,Drive-Thru,Tea,Hot,2.5,2.0,5.0,3704,23.5,0
2024-01-27 15:00:00,2024-01-27,15,5,Saturday,1,1,Midtown,Drive-Thru,Latte,Hot,4.0,3.0,12.0,1078,13.0,0
2024-01-27 15:00:00,2024-01-27,15,5,Saturday,1,1,Suburb-East,Drive-Thru,Cold Brew,Cold,4.0,2.0,8.0,2559,17.5,0
2024-01-27 16:00:00,2024-01-27,16,5,Saturday,1,1,Downtown,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,2985,13.1,1
2024-01-27 16:00:00,2024-01-27,16,5,Saturday,1,1,Downtown,Standalone,Cappuccino,Hot,4.5,1.0,4.5,1814,-6.1,0
2024-01-27 16:00:00,2024-01-27,16,5,Saturday,1,1,Suburb-West,Drive-Thru,Espresso,Hot,3.0,1.0,3.0,1162,8.6,0
2024-01-27 16:00:00,2024-01-27,16,5,Saturday,1,1,Midtown,Mall,Frappuccino,Cold,5.0,3.0,15.0,3006,12.0,0
2024-01-27 16:00:00,2024-01-27,16,5,Saturday,1,1,Downtown,Drive-Thru,Frappuccino,Cold,5.0,3.0,15.0,3802,25.1,0
2024-01-27 17:00:00,2024-01-27,17,5,Saturday,1,1,Midtown,Mall,Cold Brew,Cold,4.0,3.0,12.0,3053,3.1,0
2024-01-27 17:00:00,2024-01-27,17,5,Saturday,1,1,Midtown,Mall,Tea,Hot,2.5,2.0,5.0,4647,10.7,1
2024-01-27 17:00:00,2024-01-27,17,5,Saturday,1,1,Suburb-West,Standalone,Iced Latte,Cold,4.5,3.0,13.5,1923,6.6,0
2024-01-27 17:00:00,2024-01-27,17,5,Saturday,1,1,Uptown,Drive-Thru,Latte,Hot,4.0,2.0,8.0,3989,2.7,0
2024-01-27 17:00:00,2024-01-27,17,5,Saturday,1,1,Suburb-West,Mall,Cold Brew,Cold,4.0,1.0,4.0,2709,13.6,0
2024-01-27 17:00:00,2024-01-27,17,5,Saturday,1,1,Suburb-East,Standalone,Iced Latte,Cold,4.5,1.0,4.5,4726,14.4,0
2024-01-27 18:00:00,2024-01-27,18,5,Saturday,1,1,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,1846,-1.5,0
2024-01-27 18:00:00,2024-01-27,18,5,Saturday,1,1,Suburb-West,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,4533,6.7,0
2024-01-27 19:00:00,2024-01-27,19,5,Saturday,1,1,Suburb-West,Mall,Cappuccino,Hot,4.5,2.0,9.0,2761,6.6,1
2024-01-27 19:00:00,2024-01-27,19,5,Saturday,1,1,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,2300,20.5,0
2024-01-27 19:00:00,2024-01-27,19,5,Saturday,1,1,Downtown,Mall,Cappuccino,Hot,4.5,2.0,9.0,2300,26.6,1
2024-01-27 20:00:00,2024-01-27,20,5,Saturday,1,1,Downtown,Standalone,Frappuccino,Cold,5.0,1.0,5.0,4605,6.3,1
2024-01-28 06:00:00,2024-01-28,6,6,Sunday,1,1,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,4054,4.9,1
2024-01-28 06:00:00,2024-01-28,6,6,Sunday,1,1,Midtown,Mall,Cappuccino,Hot,4.5,1.0,4.5,4191,3.1,0
2024-01-28 06:00:00,2024-01-28,6,6,Sunday,1,1,Uptown,Drive-Thru,Espresso,Hot,3.0,3.0,9.0,4122,20.5,1
2024-01-28 08:00:00,2024-01-28,8,6,Sunday,1,1,Midtown,Drive-Thru,Cold Brew,Cold,4.0,3.0,12.0,3442,25.6,0
2024-01-28 08:00:00,2024-01-28,8,6,Sunday,1,1,Downtown,Standalone,Frappuccino,Cold,5.0,3.0,15.0,1325,14.1,0
2024-01-28 08:00:00,2024-01-28,8,6,Sunday,1,1,Uptown,Mall,Hot Chocolate,Hot,3.5,3.0,10.5,3916,-4.0,0
2024-01-28 08:00:00,2024-01-28,8,6,Sunday,1,1,Suburb-East,Mall,Hot Chocolate,Hot,3.5,1.0,3.5,2940,10.6,0
2024-01-28 09:00:00,2024-01-28,9,6,Sunday,1,1,Uptown,Mall,Espresso,Hot,3.0,1.0,3.0,2673,-4.4,1
2024-01-28 09:00:00,2024-01-28,9,6,Sunday,1,1,Midtown,Mall,Tea,Hot,2.5,3.0,7.5,1911,18.6,1
2024-01-28 09:00:00,2024-01-28,9,6,Sunday,1,1,Uptown,Standalone,Latte,Hot,4.0,2.0,8.0,1725,-19.1,1
2024-01-28 10:00:00,2024-01-28,10,6,Sunday,1,1,Suburb-West,Standalone,Hot Chocolate,Hot,3.5,2.0,7.0,3817,6.3,0
2024-01-28 10:00:00,2024-01-28,10,6,Sunday,1,1,Uptown,Drive-Thru,Tea,Hot,2.5,1.0,2.5,2658,16.1,1
2024-01-28 10:00:00,2024-01-28,10,6,Sunday,1,1,Suburb-East,Drive-Thru,Frappuccino,Cold,5.0,1.0,5.0,2614,17.1,0
2024-01-28 11:00:00,2024-01-28,11,6,Sunday,1,1,Suburb-West,Standalone,Espresso,Hot,3.0,2.0,6.0,3132,27.0,0
2024-01-28 12:00:00,2024-01-28,12,6,Sunday,1,1,Downtown,Drive-Thru,Cold Brew,Cold,4.0,1.0,4.0,3124,1.3,0
2024-01-28 13:00:00,2024-01-28,13,6,Sunday,1,1,Downtown,Mall,Tea,Hot,2.5,3.0,7.5,3114,0.0,1
2024-01-28 13:00:00,2024-01-28,13,6,Sunday,1,1,Uptown,Standalone,Iced Latte,Cold,4.5,3.0,13.5,2800,2.5,0
2024-01-28 13:00:00,2024-01-28,13,6,Sunday,1,1,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,1681,17.6,0
2024-01-28 13:00:00,2024-01-28,13,6,Sunday,1,1,Downtown,Standalone,Cappuccino,Hot,4.5,1.0,4.5,2898,-1.5,1
2024-01-28 14:00:00,2024-01-28,14,6,Sunday,1,1,Downtown,Drive-Thru,Latte,Hot,4.0,1.0,4.0,1736,14.8,1
2024-01-28 14:00:00,2024-01-28,14,6,Sunday,1,1,Suburb-West,Standalone,Cappuccino,Hot,4.5,1.0,4.5,2610,3.0,0
2024-01-28 15:00:00,2024-01-28,15,6,Sunday,1,1,Downtown,Drive-Thru,Cappuccino,Hot,4.5,2.0,9.0,2858,9.5,0
2024-01-28 16:00:00,2024-01-28,16,6,Sunday,1,1,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,1369,5.3,0
2024-01-28 16:00:00,2024-01-28,16,6,Sunday,1,1,Uptown,Standalone,Latte,Hot,4.0,3.0,12.0,1373,20.5,0
2024-01-28 17:00:00,2024-01-28,17,6,Sunday,1,1,Midtown,Drive-Thru,Latte,Hot,4.0,2.0,8.0,3145,12.2,1
2024-01-28 17:00:00,2024-01-28,17,6,Sunday,1,1,Suburb-West,Mall,Cappuccino,Hot,4.5,2.0,9.0,2551,17.1,0
2024-01-28 17:00:00,2024-01-28,17,6,Sunday,1,1,Uptown,Mall,Frappuccino,Cold,5.0,2.0,10.0,3316,-8.8,1
2024-01-28 19:00:00,2024-01-28,19,6,Sunday,1,1,Uptown,Mall,Cappuccino,Hot,4.5,1.0,4.5,1732,0.5,1
2024-01-28 19:00:00,2024-01-28,19,6,Sunday,1,1,Suburb-East,Standalone,Iced Latte,Cold,4.5,2.0,9.0,2267,3.2,1
2024-01-28 20:00:00,2024-01-28,20,6,Sunday,1,1,Midtown,Mall,Cappuccino,Hot,4.5,3.0,13.5,1481,5.5,1
2024-01-28 20:00:00,2024-01-28,20,6,Sunday,1,1,Downtown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,1050,18.9,0
2024-01-28 20:00:00,2024-01-28,20,6,Sunday,1,1,Suburb-West,Mall,Espresso,Hot,3.0,3.0,9.0,3490,26.7,1
2024-01-29 06:00:00,2024-01-29,6,0,Monday,0,1,Uptown,Mall,Hot Chocolate,Hot,3.5,1.0,3.5,2858,25.2,0
2024-01-29 06:00:00,2024-01-29,6,0,Monday,0,1,Suburb-West,Standalone,Espresso,Hot,3.0,1.0,3.0,2002,16.8,1
2024-01-29 06:00:00,2024-01-29,6,0,Monday,0,1,Suburb-West,Mall,Cold Brew,Cold,4.0,1.0,4.0,1200,9.4,0
2024-01-29 07:00:00,2024-01-29,7,0,Monday,0,1,Midtown,Drive-Thru,Espresso,Hot,3.0,1.0,3.0,1595,20.7,1
2024-01-29 07:00:00,2024-01-29,7,0,Monday,0,1,Suburb-West,Mall,Iced Latte,Cold,4.5,3.0,13.5,2356,13.3,1
2024-01-29 07:00:00,2024-01-29,7,0,Monday,0,1,Downtown,Standalone,Tea,Hot,2.5,3.0,7.5,1730,1.5,0
2024-01-29 08:00:00,2024-01-29,8,0,Monday,0,1,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,1.0,4.5,4957,22.5,0
2024-01-29 08:00:00,2024-01-29,8,0,Monday,0,1,Midtown,Standalone,Espresso,Hot,3.0,2.0,6.0,1381,9.4,1
2024-01-29 08:00:00,2024-01-29,8,0,Monday,0,1,Midtown,Standalone,Tea,Hot,2.5,2.0,5.0,4359,22.3,0
2024-01-29 08:00:00,2024-01-29,8,0,Monday,0,1,Suburb-West,Mall,Latte,Hot,4.0,1.0,4.0,2199,21.9,0
2024-01-29 09:00:00,2024-01-29,9,0,Monday,0,1,Midtown,Mall,Frappuccino,Cold,5.0,1.0,5.0,3158,19.2,0
2024-01-29 09:00:00,2024-01-29,9,0,Monday,0,1,Uptown,Drive-Thru,Espresso,Hot,3.0,3.0,9.0,1447,2.3,0
2024-01-29 09:00:00,2024-01-29,9,0,Monday,0,1,Suburb-West,Drive-Thru,Latte,Hot,4.0,2.0,8.0,2981,10.0,1
2024-01-29 09:00:00,2024-01-29,9,0,Monday,0,1,Midtown,Standalone,Tea,Hot,2.5,1.0,2.5,3493,-6.7,1
2024-01-29 09:00:00,2024-01-29,9,0,Monday,0,1,Suburb-West,Drive-Thru,Frappuccino,Cold,5.0,2.0,10.0,4797,20.6,0
2024-01-29 10:00:00,2024-01-29,10,0,Monday,0,1,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2.0,7.0,3017,29.0,1
2024-01-29 10:00:00,2024-01-29,10,0,Monday,0,1,Uptown,Mall,Iced Latte,Cold,4.5,1.0,4.5,1792,12.4,0
2024-01-29 11:00:00,2024-01-29,11,0,Monday,0,1,Suburb-East,Drive-Thru,Latte,Hot,4.0,1.0,4.0,4020,1.2,1
2024-01-29 11:00:00,2024-01-29,11,0,Monday,0,1,Suburb-East,Drive-Thru,Tea,Hot,2.5,1.0,2.5,1186,2.9,0
2024-01-29 11:00:00,2024-01-29,11,0,Monday,0,1,Uptown,Standalone,Espresso,Hot,3.0,3.0,9.0,3623,7.6,0
2024-01-29 11:00:00,2024-01-29,11,0,Monday,0,1,Midtown,Drive-Thru,Latte,Hot,4.0,2.0,8.0,2260,10.5,0
2024-01-29 12:00:00,2024-01-29,12,0,Monday,0,1,Midtown,Standalone,Espresso,Hot,3.0,3.0,9.0,1466,12.3,0
2024-01-29 12:00:00,2024-01-29,12,0,Monday,0,1,Suburb-East,Standalone,Espresso,Hot,3.0,1.0,3.0,4408,16.5,0
2024-01-29 12:00:00,2024-01-29,12,0,Monday,0,1,Midtown,Mall,Hot Chocolate,Hot,3.5,3.0,10.5,4752,25.4,0
2024-01-29 12:00:00,2024-01-29,12,0,Monday,0,1,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,1636,3.4,0
2024-01-29 13:00:00,2024-01-29,13,0,Monday,0,1,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,3.0,10.5,4211,-3.0,1
2024-01-29 13:00:00,2024-01-29,13,0,Monday,0,1,Downtown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,3314,2.4,1
2024-01-29 14:00:00,2024-01-29,14,0,Monday,0,1,Suburb-West,Standalone,Espresso,Hot,3.0,1.0,3.0,1853,11.0,0
2024-01-29 14:00:00,2024-01-29,14,0,Monday,0,1,Midtown,Mall,Latte,Hot,4.0,2.0,8.0,4971,1.6,0
2024-01-29 14:00:00,2024-01-29,14,0,Monday,0,1,Midtown,Mall,Tea,Hot,2.5,2.0,5.0,3566,-5.6,0
2024-01-29 14:00:00,2024-01-29,14,0,Monday,0,1,Suburb-West,Standalone,Tea,Hot,2.5,1.0,2.5,1767,25.0,0
2024-01-29 15:00:00,2024-01-29,15,0,Monday,0,1,Midtown,Standalone,Espresso,Hot,3.0,3.0,9.0,2112,2.0,0
2024-01-29 15:00:00,2024-01-29,15,0,Monday,0,1,Uptown,Standalone,Frappuccino,Cold,5.0,3.0,15.0,2851,8.2,1
2024-01-29 16:00:00,2024-01-29,16,0,Monday,0,1,Uptown,Mall,Iced Latte,Cold,4.5,2.0,9.0,1716,22.1,0
2024-01-29 16:00:00,2024-01-29,16,0,Monday,0,1,Uptown,Standalone,Latte,Hot,4.0,1.0,4.0,2817,21.4,0
2024-01-29 16:00:00,2024-01-29,16,0,Monday,0,1,Suburb-West,Standalone,Cappuccino,Hot,4.5,3.0,13.5,1779,23.5,0
2024-01-29 16:00:00,2024-01-29,16,0,Monday,0,1,Suburb-West,Mall,Iced Latte,Cold,4.5,1.0,4.5,4176,2.4,0
2024-01-29 17:00:00,2024-01-29,17,0,Monday,0,1,Suburb-West,Standalone,Cappuccino,Hot,4.5,1.0,4.5,1840,21.2,1
2024-01-29 17:00:00,2024-01-29,17,0,Monday,0,1,Suburb-East,Mall,Latte,Hot,4.0,3.0,12.0,1016,17.3,0
2024-01-29 17:00:00,2024-01-29,17,0,Monday,0,1,Suburb-West,Mall,Latte,Hot,4.0,1.0,4.0,2365,3.6,0
2024-01-29 17:00:00,2024-01-29,17,0,Monday,0,1,Downtown,Standalone,Iced Latte,Cold,4.5,2.0,9.0,1092,17.0,0
2024-01-29 17:00:00,2024-01-29,17,0,Monday,0,1,Uptown,Standalone,Frappuccino,Cold,5.0,2.0,10.0,1821,9.5,0
2024-01-29 17:00:00,2024-01-29,17,0,Monday,0,1,Suburb-West,Mall,Frappuccino,Cold,5.0,3.0,15.0,4165,0.2,0
2024-01-29 17:00:00,2024-01-29,17,0,Monday,0,1,Midtown,Mall,Cappuccino,Hot,4.5,1.0,4.5,1645,1.5,0
2024-01-29 18:00:00,2024-01-29,18,0,Monday,0,1,Suburb-West,Drive-Thru,Latte,Hot,4.0,3.0,12.0,1846,10.9,0
