datetime,store,store_type,product,category,unit_price,quantity,total_price,customer_id,temperature,is_loyalty
24/01/24 08:00,Suburb-West,Standalone,Frappuccino,Cold,5,3,15,2423,17,1
24/01/24 08:00,Uptown,Drive-Thru,Cold Brew,Cold,4,2,8,2862,8.4,1
24/01/24 08:00,Downtown,Mall,Iced Latte,Cold,4.5,3,13.5,1716,23.1,0
24/01/24 09:00,Suburb-West,Mall,Latte,Hot,4,1,4,3060,3.6,0
24/01/24 10:00,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,4588,14.6,0
24/01/24 10:00,Midtown,Standalone,Hot Chocolate,Hot,3.5,1,3.5,4956,19.8,0
24/01/24 11:00,Uptown,Drive-Thru,Frappuccino,Cold,5,3,15,4937,13.6,1
24/01/24 11:00,Suburb-East,Mall,Espresso,Hot,3,1,3,2974,29,0
24/01/24 11:00,Suburb-East,Standalone,Cold Brew,Cold,4,2,8,3772,2.8,1
24/01/24 12:00,Suburb-East,Drive-Thru,Frappuccino,Cold,5,3,15,3115,17.6,0
24/01/24 12:00,Midtown,Drive-Thru,Cold Brew,Cold,4,2,8,2176,16.1,0
24/01/24 12:00,Midtown,Standalone,Latte,Hot,4,3,12,3271,9,1
24/01/24 13:00,Midtown,Standalone,Frappuccino,Cold,5,3,15,1895,5,1
24/01/24 14:00,Uptown,Mall,Cold Brew,Cold,4,1,4,3043,16.2,1
24/01/24 14:00,Uptown,Mall,Iced Latte,Cold,4.5,3,13.5,1846,23.3,0
24/01/24 15:00,Suburb-West,Mall,Frappuccino,Cold,5,3,15,1638,1.6,1
24/01/24 15:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,1,3.5,3514,14.1,0
24/01/24 15:00,Downtown,Standalone,Hot Chocolate,Hot,3.5,3,10.5,2520,6.9,0
24/01/24 15:00,Suburb-West,Drive-Thru,Iced Latte,Cold,4.5,2,9,3010,19.6,0
24/01/24 15:00,Midtown,Mall,Tea,Hot,2.5,3,7.5,1909,25.2,1
24/01/24 15:00,Downtown,Mall,Tea,Hot,2.5,1,2.5,2959,23.5,1
24/01/24 15:00,Suburb-West,Mall,Frappuccino,Cold,5,3,15,2612,7,1
24/01/24 15:00,Suburb-East,Standalone,Latte,Hot,4,2,8,3860,-19.3,0
24/01/24 16:00,Downtown,Drive-Thru,Espresso,Hot,3,3,9,3761,5.6,0
24/01/24 16:00,Downtown,Standalone,Frappuccino,Cold,5,2,10,2481,20.6,0
24/01/24 16:00,Uptown,Drive-Thru,Iced Latte,Cold,4.5,2,9,1971,4.8,0
24/01/24 17:00,Midtown,Mall,Frappuccino,Cold,5,2,10,1753,11.5,0
24/01/24 17:00,Suburb-East,Standalone,Frappuccino,Cold,5,3,15,2495,17.5,1
24/01/24 18:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,2,9,3340,16,0
24/01/24 18:00,Uptown,Mall,Latte,Hot,4,3,12,3952,16.4,0
24/01/24 19:00,Suburb-West,Mall,Tea,Hot,2.5,1,2.5,4507,9.3,0
24/01/24 20:00,Uptown,Standalone,Hot Chocolate,Hot,3.5,1,3.5,4300,21.8,0
24/01/24 20:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,2,9,4658,13,1
24/01/24 20:00,Suburb-West,Standalone,Frappuccino,Cold,5,2,10,4216,27.6,0
24/01/24 20:00,Suburb-West,Mall,Espresso,Hot,3,3,9,2631,25.7,0
24/01/24 20:00,Downtown,Drive-Thru,Cold Brew,Cold,4,2,8,4333,6.2,0
24/01/24 20:00,Downtown,Standalone,Hot Chocolate,Hot,3.5,2,7,4049,11.8,0
24/01/24 20:00,Midtown,Mall,Iced Latte,Cold,4.5,2,9,2409,12.1,0
25/01/24 06:00,Midtown,Drive-Thru,Cold Brew,Cold,4,3,12,3362,17.4,0
25/01/24 06:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,1,4.5,4196,12.5,0
25/01/24 06:00,Suburb-West,Mall,Hot Chocolate,Hot,3.5,1,3.5,4173,11.9,1
25/01/24 06:00,Suburb-East,Mall,Iced Latte,Cold,4.5,3,13.5,2899,4,0
25/01/24 07:00,Uptown,Drive-Thru,Frappuccino,Cold,5,3,15,2727,3.6,0
25/01/24 07:00,Suburb-East,Mall,Latte,Hot,4,1,4,1324,7.9,0
25/01/24 07:00,Midtown,Standalone,Frappuccino,Cold,5,2,10,3674,2.5,0
25/01/24 07:00,Suburb-West,Standalone,Tea,Hot,2.5,3,7.5,2111,3.4,1
25/01/24 07:00,Suburb-West,Mall,Hot Chocolate,Hot,3.5,2,7,2695,3,0
25/01/24 08:00,Uptown,Drive-Thru,Cold Brew,Cold,4,3,12,3711,-7,0
25/01/24 09:00,Downtown,Mall,Cold Brew,Cold,4,2,8,1683,5.4,0
25/01/24 09:00,Downtown,Standalone,Hot Chocolate,Hot,3.5,3,10.5,3246,-4.1,0
25/01/24 09:00,Suburb-West,Mall,Latte,Hot,4,1,4,1425,-3,0
25/01/24 10:00,Downtown,Drive-Thru,Tea,Hot,2.5,2,5,2267,12,0
25/01/24 11:00,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,3566,12.9,0
25/01/24 11:00,Uptown,Standalone,Espresso,Hot,3,2,6,1143,15.3,0
25/01/24 12:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,2,7,4993,18.5,1
25/01/24 12:00,Suburb-West,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,1553,11.2,1
25/01/24 13:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,2,9,3420,9,0
25/01/24 13:00,Suburb-West,Drive-Thru,Tea,Hot,2.5,1,2.5,3144,4.6,0
25/01/24 13:00,Midtown,Mall,Frappuccino,Cold,5,2,10,2972,-0.9,0
25/01/24 13:00,Suburb-East,Mall,Iced Latte,Cold,4.5,3,13.5,2498,11.7,0
25/01/24 14:00,Midtown,Mall,Espresso,Hot,3,1,3,1000,-0.4,0
25/01/24 14:00,Midtown,Drive-Thru,Iced Latte,Cold,4.5,2,9,2921,31.1,0
25/01/24 15:00,Suburb-East,Standalone,Hot Chocolate,Hot,3.5,2,7,2227,6.1,0
25/01/24 15:00,Midtown,Standalone,Cold Brew,Cold,4,3,12,4263,2.9,0
25/01/24 15:00,Uptown,Standalone,Tea,Hot,2.5,2,5,4613,26.9,0
25/01/24 16:00,Uptown,Standalone,Cappuccino,Hot,4.5,3,13.5,3928,11,1
25/01/24 16:00,Suburb-East,Drive-Thru,Cold Brew,Cold,4,3,12,2077,11.7,0
25/01/24 16:00,Uptown,Drive-Thru,Iced Latte,Cold,4.5,2,9,2166,12.3,0
25/01/24 16:00,Midtown,Mall,Tea,Hot,2.5,3,7.5,1770,7.8,1
25/01/24 16:00,Uptown,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,1452,18.5,0
25/01/24 16:00,Suburb-East,Mall,Iced Latte,Cold,4.5,1,4.5,3869,8,0
25/01/24 16:00,Midtown,Drive-Thru,Espresso,Hot,3,2,6,1623,10.7,0
25/01/24 17:00,Downtown,Standalone,Cappuccino,Hot,4.5,3,13.5,4982,14.5,0
25/01/24 17:00,Uptown,Mall,Hot Chocolate,Hot,3.5,3,10.5,3978,22.4,0
25/01/24 18:00,Uptown,Standalone,Espresso,Hot,3,3,9,3021,1.2,0
25/01/24 18:00,Midtown,Mall,Hot Chocolate,Hot,3.5,2,7,2521,34.8,0
25/01/24 18:00,Midtown,Mall,Latte,Hot,4,3,12,4455,32.7,1
25/01/24 19:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,4177,4.2,0
25/01/24 20:00,Suburb-East,Standalone,Cappuccino,Hot,4.5,1,4.5,1787,11.3,1
25/01/24 20:00,Suburb-East,Drive-Thru,Espresso,Hot,3,3,9,1499,3.6,1
26/01/24 06:00,Uptown,Mall,Tea,Hot,2.5,1,2.5,4158,0.7,1
26/01/24 06:00,Downtown,Mall,Cold Brew,Cold,4,1,4,2887,9.6,1
26/01/24 06:00,Suburb-West,Standalone,Cold Brew,Cold,4,2,8,2936,-2.1,0
26/01/24 06:00,Midtown,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,3577,4.7,1
26/01/24 06:00,Suburb-West,Standalone,Latte,Hot,4,2,8,2037,23.9,0
26/01/24 06:00,Uptown,Drive-Thru,Frappuccino,Cold,5,2,10,4635,4,0
26/01/24 06:00,Uptown,Standalone,Latte,Hot,4,3,12,1966,-1.1,0
26/01/24 07:00,Downtown,Mall,Cappuccino,Hot,4.5,2,9,4253,-10.8,0
26/01/24 07:00,Suburb-East,Drive-Thru,Cold Brew,Cold,4,2,8,1036,27.2,1
26/01/24 07:00,Suburb-East,Mall,Cappuccino,Hot,4.5,3,13.5,2521,-5.5,1
26/01/24 07:00,Uptown,Standalone,Hot Chocolate,Hot,3.5,3,10.5,1374,7,0
26/01/24 08:00,Downtown,Drive-Thru,Espresso,Hot,3,3,9,2456,5.5,0
26/01/24 08:00,Suburb-West,Standalone,Latte,Hot,4,3,12,1515,22.6,0
26/01/24 08:00,Suburb-West,Drive-Thru,Frappuccino,Cold,5,3,15,4299,13.3,1
26/01/24 08:00,Uptown,Drive-Thru,Espresso,Hot,3,2,6,3823,5.5,0
26/01/24 08:00,Uptown,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,4680,12,0
26/01/24 09:00,Suburb-East,Mall,Iced Latte,Cold,4.5,1,4.5,3223,12.1,0
26/01/24 09:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,3226,3,0
26/01/24 09:00,Suburb-East,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,4553,-2,1
26/01/24 09:00,Uptown,Standalone,Latte,Hot,4,1,4,3175,10.9,0
26/01/24 10:00,Midtown,Drive-Thru,Frappuccino,Cold,5,2,10,2859,12.5,0
26/01/24 10:00,Suburb-West,Mall,Tea,Hot,2.5,2,5,4005,1.1,0
26/01/24 10:00,Suburb-West,Standalone,Frappuccino,Cold,5,3,15,4178,19.6,0
26/01/24 10:00,Downtown,Standalone,Tea,Hot,2.5,2,5,1777,29.4,0
26/01/24 11:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,2,9,3511,5.2,0
26/01/24 11:00,Midtown,Mall,Latte,Hot,4,3,12,1394,10.2,0
26/01/24 11:00,Downtown,Mall,Cappuccino,Hot,4.5,2,9,1731,12.3,1
26/01/24 11:00,Downtown,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,1784,13.2,0
26/01/24 12:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,3153,-1.5,0
26/01/24 12:00,Midtown,Drive-Thru,Espresso,Hot,3,2,6,2500,-3.1,0
26/01/24 12:00,Downtown,Drive-Thru,Espresso,Hot,3,3,9,4810,18.5,1
26/01/24 13:00,Suburb-East,Mall,Latte,Hot,4,3,12,2917,21.1,1
26/01/24 13:00,Midtown,Drive-Thru,Tea,Hot,2.5,2,5,4367,8.9,0
26/01/24 13:00,Downtown,Mall,Iced Latte,Cold,4.5,3,13.5,3166,19.3,0
26/01/24 14:00,Midtown,Drive-Thru,Latte,Hot,4,1,4,4869,7.6,0
26/01/24 14:00,Downtown,Standalone,Latte,Hot,4,2,8,3970,4.7,0
26/01/24 14:00,Uptown,Drive-Thru,Cold Brew,Cold,4,1,4,3155,-0.6,0
26/01/24 14:00,Uptown,Drive-Thru,Tea,Hot,2.5,1,2.5,4056,5.8,0
26/01/24 15:00,Suburb-West,Drive-Thru,Frappuccino,Cold,5,2,10,3762,14.1,0
26/01/24 15:00,Suburb-East,Drive-Thru,Latte,Hot,4,2,8,1683,14.2,1
26/01/24 16:00,Suburb-East,Drive-Thru,Frappuccino,Cold,5,3,15,3693,3.6,0
26/01/24 16:00,Suburb-East,Standalone,Frappuccino,Cold,5,3,15,4696,15.4,0
26/01/24 16:00,Midtown,Drive-Thru,Tea,Hot,2.5,3,7.5,4130,12,0
26/01/24 16:00,Midtown,Standalone,Cold Brew,Cold,4,2,8,3306,29,0
26/01/24 17:00,Suburb-West,Standalone,Iced Latte,Cold,4.5,3,13.5,2474,12.2,1
26/01/24 17:00,Suburb-East,Standalone,Espresso,Hot,3,1,3,3974,7.6,0
26/01/24 17:00,Suburb-West,Standalone,Espresso,Hot,3,1,3,3120,11.7,0
26/01/24 18:00,Downtown,Standalone,Iced Latte,Cold,4.5,1,4.5,1908,11.9,0
26/01/24 18:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,3,13.5,4764,12.7,0
26/01/24 18:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,2,9,1386,6.4,0
26/01/24 19:00,Uptown,Drive-Thru,Cappuccino,Hot,4.5,2,9,2085,14.8,0
26/01/24 19:00,Uptown,Mall,Cold Brew,Cold,4,1,4,2049,4.3,1
26/01/24 19:00,Suburb-West,Drive-Thru,Tea,Hot,2.5,3,7.5,3330,5.8,1
26/01/24 19:00,Downtown,Standalone,Frappuccino,Cold,5,1,5,4247,5.9,0
26/01/24 19:00,Suburb-West,Mall,Latte,Hot,4,1,4,3438,28.9,0
26/01/24 20:00,Suburb-West,Standalone,Tea,Hot,2.5,1,2.5,1321,7.5,1
26/01/24 20:00,Midtown,Mall,Tea,Hot,2.5,3,7.5,2706,11.5,1
26/01/24 20:00,Uptown,Standalone,Espresso,Hot,3,1,3,3596,5.1,1
27/01/24 06:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,3147,14.2,0
27/01/24 07:00,Suburb-West,Mall,Cappuccino,Hot,4.5,2,9,2338,11.3,0
27/01/24 08:00,Uptown,Standalone,Espresso,Hot,3,3,9,3759,18.4,1
27/01/24 09:00,Suburb-East,Standalone,Latte,Hot,4,3,12,1909,8.6,0
27/01/24 09:00,Uptown,Drive-Thru,Cappuccino,Hot,4.5,2,9,2376,2.4,0
27/01/24 09:00,Downtown,Drive-Thru,Tea,Hot,2.5,2,5,2075,8.2,0
27/01/24 10:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,4121,14.1,0
27/01/24 10:00,Uptown,Mall,Hot Chocolate,Hot,3.5,2,7,2619,5.6,0
27/01/24 10:00,Suburb-West,Standalone,Cold Brew,Cold,4,3,12,1992,15.5,0
27/01/24 11:00,Midtown,Standalone,Latte,Hot,4,3,12,1460,7.8,0
27/01/24 11:00,Midtown,Drive-Thru,Frappuccino,Cold,5,3,15,1780,3.7,0
27/01/24 12:00,Downtown,Drive-Thru,Iced Latte,Cold,4.5,1,4.5,1693,26,1
27/01/24 12:00,Suburb-East,Mall,Cappuccino,Hot,4.5,2,9,2804,6.4,0
27/01/24 12:00,Uptown,Mall,Frappuccino,Cold,5,2,10,1638,-7.6,1
27/01/24 12:00,Downtown,Mall,Espresso,Hot,3,3,9,1995,13,1
27/01/24 12:00,Midtown,Mall,Espresso,Hot,3,3,9,2406,14.7,0
27/01/24 14:00,Midtown,Mall,Hot Chocolate,Hot,3.5,1,3.5,2929,-7.5,0
27/01/24 14:00,Suburb-West,Standalone,Cold Brew,Cold,4,2,8,1834,-5.1,0
27/01/24 15:00,Suburb-West,Mall,Hot Chocolate,Hot,3.5,1,3.5,3551,13.2,1
27/01/24 15:00,Downtown,Drive-Thru,Tea,Hot,2.5,3,7.5,3387,7.3,1
27/01/24 15:00,Downtown,Mall,Iced Latte,Cold,4.5,2,9,1697,4,0
27/01/24 15:00,Suburb-West,Mall,Iced Latte,Cold,4.5,1,4.5,1217,5.1,0
27/01/24 15:00,Downtown,Drive-Thru,Tea,Hot,2.5,2,5,3704,23.5,0
27/01/24 15:00,Midtown,Drive-Thru,Latte,Hot,4,3,12,1078,13,0
27/01/24 15:00,Suburb-East,Drive-Thru,Cold Brew,Cold,4,2,8,2559,17.5,0
27/01/24 16:00,Downtown,Drive-Thru,Frappuccino,Cold,5,2,10,2985,13.1,1
27/01/24 16:00,Downtown,Standalone,Cappuccino,Hot,4.5,1,4.5,1814,-6.1,0
27/01/24 16:00,Suburb-West,Drive-Thru,Espresso,Hot,3,1,3,1162,8.6,0
27/01/24 16:00,Midtown,Mall,Frappuccino,Cold,5,3,15,3006,12,0
27/01/24 16:00,Downtown,Drive-Thru,Frappuccino,Cold,5,3,15,3802,25.1,0
27/01/24 17:00,Midtown,Mall,Cold Brew,Cold,4,3,12,3053,3.1,0
27/01/24 17:00,Midtown,Mall,Tea,Hot,2.5,2,5,4647,10.7,1
27/01/24 17:00,Suburb-West,Standalone,Iced Latte,Cold,4.5,3,13.5,1923,6.6,0
27/01/24 17:00,Uptown,Drive-Thru,Latte,Hot,4,2,8,3989,2.7,0
27/01/24 17:00,Suburb-West,Mall,Cold Brew,Cold,4,1,4,2709,13.6,0
27/01/24 17:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,1,4.5,4726,14.4,0
27/01/24 18:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,2,9,1846,-1.5,0
27/01/24 18:00,Suburb-West,Drive-Thru,Cold Brew,Cold,4,1,4,4533,6.7,0
27/01/24 19:00,Suburb-West,Mall,Cappuccino,Hot,4.5,2,9,2761,6.6,1
27/01/24 19:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,2,9,2300,20.5,0
27/01/24 19:00,Downtown,Mall,Cappuccino,Hot,4.5,2,9,2300,26.6,1
27/01/24 20:00,Downtown,Standalone,Frappuccino,Cold,5,1,5,4605,6.3,1
28/01/24 06:00,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,4054,4.9,1
28/01/24 06:00,Midtown,Mall,Cappuccino,Hot,4.5,1,4.5,4191,3.1,0
28/01/24 06:00,Uptown,Drive-Thru,Espresso,Hot,3,3,9,4122,20.5,1
28/01/24 08:00,Midtown,Drive-Thru,Cold Brew,Cold,4,3,12,3442,25.6,0
28/01/24 08:00,Downtown,Standalone,Frappuccino,Cold,5,3,15,1325,14.1,0
28/01/24 08:00,Uptown,Mall,Hot Chocolate,Hot,3.5,3,10.5,3916,-4,0
28/01/24 08:00,Suburb-East,Mall,Hot Chocolate,Hot,3.5,1,3.5,2940,10.6,0
28/01/24 09:00,Uptown,Mall,Espresso,Hot,3,1,3,2673,-4.4,1
28/01/24 09:00,Midtown,Mall,Tea,Hot,2.5,3,7.5,1911,18.6,1
28/01/24 09:00,Uptown,Standalone,Latte,Hot,4,2,8,1725,-19.1,1
28/01/24 10:00,Suburb-West,Standalone,Hot Chocolate,Hot,3.5,2,7,3817,6.3,0
28/01/24 10:00,Uptown,Drive-Thru,Tea,Hot,2.5,1,2.5,2658,16.1,1
28/01/24 10:00,Suburb-East,Drive-Thru,Frappuccino,Cold,5,1,5,2614,17.1,0
28/01/24 11:00,Suburb-West,Standalone,Espresso,Hot,3,2,6,3132,27,0
28/01/24 12:00,Downtown,Drive-Thru,Cold Brew,Cold,4,1,4,3124,1.3,0
28/01/24 13:00,Downtown,Mall,Tea,Hot,2.5,3,7.5,3114,0,1
28/01/24 13:00,Uptown,Standalone,Iced Latte,Cold,4.5,3,13.5,2800,2.5,0
28/01/24 13:00,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,1681,17.6,0
28/01/24 13:00,Downtown,Standalone,Cappuccino,Hot,4.5,1,4.5,2898,-1.5,1
28/01/24 14:00,Downtown,Drive-Thru,Latte,Hot,4,1,4,1736,14.8,1
28/01/24 14:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,1,4.5,2610,3,0
28/01/24 15:00,Downtown,Drive-Thru,Cappuccino,Hot,4.5,2,9,2858,9.5,0
28/01/24 16:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,1369,5.3,0
28/01/24 16:00,Uptown,Standalone,Latte,Hot,4,3,12,1373,20.5,0
28/01/24 17:00,Midtown,Drive-Thru,Latte,Hot,4,2,8,3145,12.2,1
28/01/24 17:00,Suburb-West,Mall,Cappuccino,Hot,4.5,2,9,2551,17.1,0
28/01/24 17:00,Uptown,Mall,Frappuccino,Cold,5,2,10,3316,-8.8,1
28/01/24 19:00,Uptown,Mall,Cappuccino,Hot,4.5,1,4.5,1732,0.5,1
28/01/24 19:00,Suburb-East,Standalone,Iced Latte,Cold,4.5,2,9,2267,3.2,1
28/01/24 20:00,Midtown,Mall,Cappuccino,Hot,4.5,3,13.5,1481,5.5,1
28/01/24 20:00,Downtown,Standalone,Iced Latte,Cold,4.5,2,9,1050,18.9,0
28/01/24 20:00,Suburb-West,Mall,Espresso,Hot,3,3,9,3490,26.7,1
29/01/24 06:00,Uptown,Mall,Hot Chocolate,Hot,3.5,1,3.5,2858,25.2,0
29/01/24 06:00,Suburb-West,Standalone,Espresso,Hot,3,1,3,2002,16.8,1
29/01/24 06:00,Suburb-West,Mall,Cold Brew,Cold,4,1,4,1200,9.4,0
29/01/24 07:00,Midtown,Drive-Thru,Espresso,Hot,3,1,3,1595,20.7,1
29/01/24 07:00,Suburb-West,Mall,Iced Latte,Cold,4.5,3,13.5,2356,13.3,1
29/01/24 07:00,Downtown,Standalone,Tea,Hot,2.5,3,7.5,1730,1.5,0
29/01/24 08:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,4957,22.5,0
29/01/24 08:00,Midtown,Standalone,Espresso,Hot,3,2,6,1381,9.4,1
29/01/24 08:00,Midtown,Standalone,Tea,Hot,2.5,2,5,4359,22.3,0
29/01/24 08:00,Suburb-West,Mall,Latte,Hot,4,1,4,2199,21.9,0
29/01/24 09:00,Midtown,Mall,Frappuccino,Cold,5,1,5,3158,19.2,0
29/01/24 09:00,Uptown,Drive-Thru,Espresso,Hot,3,3,9,1447,2.3,0
29/01/24 09:00,Suburb-West,Drive-Thru,Latte,Hot,4,2,8,2981,10,1
29/01/24 09:00,Midtown,Standalone,Tea,Hot,2.5,1,2.5,3493,-6.7,1
29/01/24 09:00,Suburb-West,Drive-Thru,Frappuccino,Cold,5,2,10,4797,20.6,0
29/01/24 10:00,Suburb-East,Drive-Thru,Hot Chocolate,Hot,3.5,2,7,3017,29,1
29/01/24 10:00,Uptown,Mall,Iced Latte,Cold,4.5,1,4.5,1792,12.4,0
29/01/24 11:00,Suburb-East,Drive-Thru,Latte,Hot,4,1,4,4020,1.2,1
29/01/24 11:00,Suburb-East,Drive-Thru,Tea,Hot,2.5,1,2.5,1186,2.9,0
29/01/24 11:00,Uptown,Standalone,Espresso,Hot,3,3,9,3623,7.6,0
29/01/24 11:00,Midtown,Drive-Thru,Latte,Hot,4,2,8,2260,10.5,0
29/01/24 12:00,Midtown,Standalone,Espresso,Hot,3,3,9,1466,12.3,0
29/01/24 12:00,Suburb-East,Standalone,Espresso,Hot,3,1,3,4408,16.5,0
29/01/24 12:00,Midtown,Mall,Hot Chocolate,Hot,3.5,3,10.5,4752,25.4,0
29/01/24 12:00,Uptown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,1636,3.4,0
29/01/24 13:00,Midtown,Drive-Thru,Hot Chocolate,Hot,3.5,3,10.5,4211,-3,1
29/01/24 13:00,Downtown,Standalone,Iced Latte,Cold,4.5,2,9,3314,2.4,1
29/01/24 14:00,Suburb-West,Standalone,Espresso,Hot,3,1,3,1853,11,0
29/01/24 14:00,Midtown,Mall,Latte,Hot,4,2,8,4971,1.6,0
29/01/24 14:00,Midtown,Mall,Tea,Hot,2.5,2,5,3566,-5.6,0
29/01/24 14:00,Suburb-West,Standalone,Tea,Hot,2.5,1,2.5,1767,25,0
29/01/24 15:00,Midtown,Standalone,Espresso,Hot,3,3,9,2112,2,0
29/01/24 15:00,Uptown,Standalone,Frappuccino,Cold,5,3,15,2851,8.2,1
29/01/24 16:00,Uptown,Mall,Iced Latte,Cold,4.5,2,9,1716,22.1,0
29/01/24 16:00,Uptown,Standalone,Latte,Hot,4,1,4,2817,21.4,0
29/01/24 16:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,3,13.5,1779,23.5,0
29/01/24 16:00,Suburb-West,Mall,Iced Latte,Cold,4.5,1,4.5,4176,2.4,0
29/01/24 17:00,Suburb-West,Standalone,Cappuccino,Hot,4.5,1,4.5,1840,21.2,1
29/01/24 17:00,Suburb-East,Mall,Latte,Hot,4,3,12,1016,17.3,0
29/01/24 17:00,Suburb-West,Mall,Latte,Hot,4,1,4,2365,3.6,0
29/01/24 17:00,Downtown,Standalone,Iced Latte,Cold,4.5,2,9,1092,17,0
29/01/24 17:00,Uptown,Standalone,Frappuccino,Cold,5,2,10,1821,9.5,0
29/01/24 17:00,Suburb-West,Mall,Frappuccino,Cold,5,3,15,4165,0.2,0
29/01/24 17:00,Midtown,Mall,Cappuccino,Hot,4.5,1,4.5,1645,1.5,0
29/01/24 18:00,Suburb-West,Drive-Thru,Latte,Hot,4,3,12,1846,10.9,0
29/01/24 19:00,Midtown,Standalone,Iced Latte,Cold,4.5,3,13.5,1579,3.3,1
29/01/24 19:00,Suburb-West,Drive-Thru,Cold Brew,Cold,4,2,8,1701,-5.3,0
29/01/24 19:00,Midtown,Standalone,Hot Chocolate,Hot,3.5,1,3.5,1207,18.4,0
29/01/24 19:00,Downtown,Standalone,Latte,Hot,4,3,12,2571,12.4,0
29/01/24 20:00,Suburb-East,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,3886,-3.7,0
29/01/24 20:00,Suburb-East,Mall,Frappuccino,Cold,5,2,10,2279,8.5,0
30/01/24 06:00,Suburb-West,Standalone,Latte,Hot,4,2,8,4988,16.3,1
30/01/24 06:00,Suburb-West,Drive-Thru,Cappuccino,Hot,4.5,3,13.5,1380,11.9,1
30/01/24 06:00,Suburb-East,Drive-Thru,Latte,Hot,4,2,8,2866,0.2,0
30/01/24 06:00,Suburb-East,Mall,Hot Chocolate,Hot,3.5,1,3.5,1949,-4.5,1
30/01/24 06:00,Suburb-West,Mall,Iced Latte,Cold,4.5,3,13.5,4739,3.5,0
30/01/24 06:00,Midtown,Mall,Frappuccino,Cold,5,3,15,2856,20.4,0
30/01/24 06:00,Suburb-East,Mall,Latte,Hot,4,3,12,2439,20.7,0
30/01/24 06:00,Midtown,Drive-Thru,Frappuccino,Cold,5,1,5,3475,4.8,0
30/01/24 07:00,Downtown,Mall,Tea,Hot,2.5,2,5,4348,0.2,1
30/01/24 07:00,Midtown,Standalone,Latte,Hot,4,2,8,4245,10,0
30/01/24 08:00,Suburb-East,Drive-Thru,Tea,Hot,2.5,1,2.5,1977,-7.9,0
30/01/24 08:00,Uptown,Mall,Hot Chocolate,Hot,3.5,3,10.5,2572,-3.6,0
30/01/24 09:00,Suburb-West,Drive-Thru,Tea,Hot,2.5,3,7.5,4212,14,1
30/01/24 09:00,Midtown,Mall,Cold Brew,Cold,4,1,4,1708,11.3,0
30/01/24 09:00,Suburb-West,Standalone,Hot Chocolate,Hot,3.5,2,7,1468,34.4,0
30/01/24 09:00,Midtown,Standalone,Latte,Hot,4,1,4,4367,4.6,0
30/01/24 10:00,Suburb-East,Drive-Thru,Latte,Hot,4,1,4,3450,8,0
30/01/24 10:00,Suburb-East,Mall,Frappuccino,Cold,5,3,15,3024,10.8,0
30/01/24 11:00,Downtown,Drive-Thru,Cold Brew,Cold,4,2,8,4346,12.1,0
30/01/24 11:00,Downtown,Drive-Thru,Cappuccino,Hot,4.5,1,4.5,3706,20.3,0
30/01/24 12:00,Midtown,Mall,Tea,Hot,2.5,3,7.5,3521,18.6,0
30/01/24 12:00,Uptown,Drive-Thru,Frappuccino,Cold,5,2,10,2227,11.4,0
30/01/24 13:00,Midtown,Standalone,Tea,Hot,2.5,1,2.5,3940,15.1,1
30/01/24 13:00,Downtown,Standalone,Espresso,Hot,3,2,6,3504,24.9,1
30/01/24 13:00,Uptown,Drive-Thru,Iced Latte,Cold,4.5,2,9,1255,20.3,0
30/01/24 13:00,Downtown,Standalone,Espresso,Hot,3,2,6,3880,3.5,0
